# R (km) T (K) g (m/s**2) P (Pa)
0 2232.64944379685 0 51233445491.7543
373.442620183828 2276.48079507654 0.737046431128506 49765626103.3375
469.591344647868 2290.3486899216 0.932250101323711 48917445457.3028
536.680096190647 2302.66461827348 1.07061392433013 48211973339.0551
589.850609353695 2313.6522407413 1.18173075176199 47587070930.2131
634.572530251985 2323.80492637529 1.27629209291594 47017995114.1181
673.522622942093 2333.60271797136 1.35953216012806 46487573270.4287
708.235035190892 2342.87435773311 1.43445139483586 45989912191.6454
739.68054020909 2351.72035404326 1.50294888685644 45518622067.878
768.516872424526 2360.34237070352 1.56631211377063 45069714008.499
795.212800381766 2368.81108001741 1.62545850138714 44639656229.4302
820.115492848566 2377.02096215174 1.68106793066692 44223044919.0341
843.4900980558 2385.02074334447 1.73365980187449 43822203457.7196
865.544222915132 2392.83594078491 1.78364096772446 43436388176.7063
886.443828793379 2400.46194839669 1.83133672427223 43058840839.3729
906.32389452616 2407.93679719924 1.87701182976846 42693139684.0675
925.29586630421 2415.27351052708 1.92088492982241 42338197335.7538
943.452977158085 2422.46268443024 1.9631388308662 41989453292.8654
960.873953353342 2429.55175790638 2.00392873922421 41652385701.5791
977.626255252388 2436.50081289941 2.04338640003397 41318652950.5007
993.767844942523 2443.36726561331 2.08162610560829 40996093114.8073
1009.34905899842 2450.11641195045 2.11874719430282 40676124565.5091
1024.41404307306 2452.60834250329 2.15483611073843 40365587549.2734
1039.00160616142 2463.48324958382 2.18996920967911 40058560260.5453
1053.14610998278 2470.12636642873 2.22421413555812 39758151632.9502
1066.87814131911 2476.69383899358 2.25763113042789 39463520656.8754
1080.22505927286 2483.17718869937 2.29027410522382 39171777197.2758
1093.21145734276 2489.59405669623 2.32219147038821 38887914157.6006
1105.85951884984 2495.80629763104 2.35342694178638 38604936649.5344
1118.18934644202 2501.68931975794 2.38402007517064 38327854975.728
1130.2191720222 2507.46299295007 2.41400700142898 38056434772.3887
1141.96564048045 2513.14540480297 2.44342059671398 37785305297.3301
1153.4439760512 2518.76977874621 2.47229094652552 37520364808.2882
1164.66814365728 2524.32861433336 2.50064566197221 37259460560.2028
1175.65099448427 2529.80871291575 2.52851012232 36999327243.8509
1186.40437268806 2535.23696690557 2.55590776640748 36744629080.4867
1196.93917122524 2540.61290571611 2.58286050477776 36493847626.0926
1207.26563687742 2545.90670066977 2.60938797261405 36243103503.1132
1217.39312002838 2551.15949841941 2.63550910643085 35997191013.1858
1227.33038094749 2556.3678521591 2.66124126034146 35755897442.0931
1237.08558105097 2561.50499360494 2.68660062862758 35513660654.2586
1246.66634019628 2566.59827921891 2.71160233911417 35275357917.5394
1256.07978469936 2571.65129967286 2.73626054810411 35041216806.9011
1265.332590202 2576.65304301237 2.76058852420652 34808661230.7953
1274.43101984162 2581.60214615051 2.78459872347283 34577043620.8615
1283.38095853952 2586.51497182481 2.80830285601404 34349206126.6598
1292.18794350854 2591.39326542826 2.83171194684302 34125007788.0405
1300.85719192188 2596.21722338009 2.85483638955679 33900583735.3988
1309.39362572243 2601.00293777448 2.877685995291 33678343460.6889
1317.80189407979 2605.75708619638 2.90027003675092 33459439886.5224
1326.08639361666 2610.48130968316 2.92259728853814 33243758549.8043
1334.25128706631 2615.15606610461 2.9446760623823 33027386047.1458
1342.3005198442 2619.79799879776 2.96651424087901 32813236194.0045
1350.2378466875 2624.41144740011 2.98811925711826 32602063598.4625
1358.0668169198 2628.99961663106 3.00949824873299 32393773830.7593
1365.79080504126 2633.54801923631 3.03065800415889 32185449920.5243
1373.41302735295 2638.06406760646 3.0516049634307 31978365794.1269
1380.93654692665 2642.55712905365 3.07234526446658 31773963270.2112
1388.36428357181 2647.02904418819 3.09288476170201 31572163022.0189
1395.69902280879 2651.47334682348 3.11322904410063 31371924843.3656
1402.94342437432 2655.87877322302 3.13338345068492 31171080740.176
1410.10002971143 2660.26300496496 3.15335308645671 30972670703.4308
1417.17126916403 2664.62646978617 3.17314283588051 30776627354.1699
1424.15943818449 2668.97510522012 3.19275751187375 30582887053.1726
1431.06671668034 2673.30083033119 3.2122018090199 30389245011.7559
1437.8953097169 2677.585570754 3.23147970801475 30196187828.5282
1444.64726392027 2681.85105274363 3.25059533248688 30005297369.4238
1451.32454298955 2686.09796044562 3.26955264219538 29816518116.9718
1457.92903214693 2690.32668458804 3.28835544228155 29629796772.3909
1464.46253667153 2694.5260457207 3.30700741723757 29442858869.516
1470.926802508 2698.69959476409 3.32551206339837 29256613711.7566
1477.32350750484 2702.85535581731 3.34387275216413 29072315082.7374
1483.65426301628 2706.99434368259 3.36209274508745 28889916556.9355
1489.92068025133 2711.10366016265 3.38017491379264 28709371713.0116
1496.12413511599 2715.21484553154 3.39812282621626 28529262968.7814
1502.26612873597 2719.28614812381 3.41593913001534 28349038334.2441
1508.34805015664 2723.34167193641 3.43362664555917 28170576399.3832
1514.37124160547 2727.38145618125 3.45118808621646 27993837779.1927
1520.33699651533 2731.4062546229 3.46862608254224 27818784520.4476
1526.24656439979 2735.41621590596 3.48594317438751 27645379958.648
1532.1011488847 2739.39584990061 3.5031418333796 27470777521.4711
1537.9019241244 2743.35789487657 3.52022440057439 27297534054.49
1543.65001502938 2747.30667791501 3.53719318879509 27125864035.268
1549.34651307773 2751.24153060237 3.55405042168012 26955734866.1883
1554.99247501299 2755.16257740574 3.57079825027597 26787114987.0017
1560.58892356526 2759.06801940817 3.58743875982183 26619625647.8684
1566.13684922574 2762.94510282422 3.60397397115658 26451084520.912
1571.63721167557 2766.80908608983 3.62040584319056 26283988322.6761
