# R (km) T (K) g (m/s**2) P (Pa)
0 2935.15467383232 0 331324170026.875
860.783062480024 3216.20498220919 1.75336755562749 317845484318.986
1076.34694583841 3340.27739764855 2.24277559581714 310327037784.637
1224.69081381045 3434.51463646521 2.59853592841268 304198299159.921
1340.98869242682 3519.70890986458 2.8898157355919 298876836532.087
1437.92147658204 3599.44527868421 3.14166631460461 294068362221.291
1521.68220710736 3675.19441763016 3.36638449002468 289680583752.327
1595.81220197567 3747.13189082901 3.571041266372 285601323972.223
1662.55030119715 3812.64326333414 3.7601120841827 281767092156.447
1723.40844044694 3874.67211963702 3.93664697102401 278148663377.637
1779.46147967306 3934.34472255053 4.10282704288302 274705541966.985
1831.50417563467 3991.79117412137 4.26027124305062 271414548913.84
1880.14094962012 4047.28584044159 4.41022575218422 268265578653.812
1925.84503674197 4101.00999568749 4.55366488591012 265247671551.709
1968.99348292891 4153.34035732743 4.6913719849726 262337630727.078
2009.89296163217 4204.25694089296 4.82398326079433 259513978853.397
2048.79549920084 4253.92843605872 4.95202868429947 256797807857.046
2085.91153635833 4302.38069514109 5.07595240346294 254150631243.855
2121.41883210138 4349.74228489837 5.19613058948127 251585152117.737
2155.46846227122 4396.12014689815 5.31288783241306 249092033618.231
2188.19071763881 4441.52174875472 5.42650296483267 246657965786.668
2219.69863183271 4486.04910510425 5.53721845666213 244292095035.215
2250.09062179952 4529.72493288912 5.64524836308052 241975899961.124
2279.4532185755 4572.76714271157 5.75078141677522 239717140676.772
2307.86288279292 4615.15152704402 5.85398531342043 237508943485.982
2335.3875505475 4656.77411621956 5.95500977863044 235341781470.478
2362.08787479151 4697.73756381717 6.05398916304503 233234134526.144
2388.0170842564 4738.07270159017 6.15105056232307 231146626484.017
2413.22517026608 4777.69264316465 6.2462984382897 229117174628.066
2437.75642044528 4816.60501305903 6.33983232418043 227116278795.103
2461.65128249244 4854.43055561053 6.43174155446603 225151102764.624
2484.94789323388 4888.96184437439 6.52210089152267 223235128488.225
2507.67901947254 4921.33971921517 6.61098964996019 221329932628.543
2529.87433463675 4953.06516870676 6.69848259549388 219466976214.781
2551.56192730515 4984.23730896984 6.7846442771535 217644557066.223
2572.76759544179 5014.77020801397 6.86953470597726 215829136681.911
2593.51511386943 5044.83282019055 6.95320968035065 214052938561.921
2613.82652934047 5074.44017034719 7.03572073170143 212314075280.521
2633.72225481944 5103.47946583797 7.11711595112604 210579123412.782
2653.22124937494 5132.11142737112 7.19744019786758 208878367450.027
2672.34117121822 5160.35568711314 7.27673530992849 207210675252.369
2691.0985811064 5188.11415144647 7.35503991596387 205553618104.675
2709.50869357734 5215.50937817707 7.43239161298989 203918705160.027
2727.58586213602 5242.57912629749 7.50882505432472 202313359352.075
2745.34299405712 5269.43676734511 7.5843758257738 200730685235.725
2762.7929776513 5295.84071977014 7.65907317202052 199154264757.208
2779.9479302207 5321.90201014639 7.73294463099203 197604497194.825
2796.81893065551 5347.7134550573 7.80601800433059 196080381688.643
2813.41648661224 5373.20911597369 7.87831920291637 194568958852.175
2829.75051776493 5398.39302390978 7.94987272341982 193069022073.031
2845.83039492322 5423.33017076814 8.02070178033266 191592423985.985
2861.66496707147 5448.03181068564 8.09082847400686 190138351998.173
2877.26259434778 5472.44773532037 8.16027389709338 188694282634.489
2892.63131507201 5496.55315201726 8.22905745243905 187260823408.902
2907.77819051752 5520.57469481774 8.29720082619766 185848055961.579
2922.71107591321 5544.22364265494 8.3647181227338 184455247625.792
2937.43646523039 5567.82694115651 8.4316283423121 183075445806.016
2951.96081939782 5591.14836581599 8.4979480073937 181700555428.832
2966.29029944001 5614.27126944929 8.56369285156095 180344112037.756
2980.43076457178 5637.20269941323 8.62887798937511 179005560993.458
2994.38784213735 5659.93236657484 8.69351765856793 177684369605.716
3008.16681512867 5682.40886885809 8.7576260079251 176364581635.124
3021.77337403993 5704.48547001126 8.82121284078014 175058345146.456
3035.21133894808 5726.7500212658 8.88429701613157 173768293766.753
3048.48583545939 5748.6702892321 8.94688804400255 172493935435.241
3061.60132999921 5770.40806234752 9.0089976301017 171233282217.923
3074.56211998099 5791.8825487467 9.0706369129898 169972414567.81
3087.3722993225 5813.18722242435 9.13181675375724 168726198808.849
3100.03580231735 5834.35428907757 9.19254755903084 167494252200.211
3112.55640023499 5855.37956108195 9.25283937636152 166276207860.58
3124.93771254729 5876.24356530129 9.31270189843084 165070741613.905
3137.18322808604 5896.86149283728 9.37214440295112 163864463347.346
3149.29625570609 5917.34392643539 9.43117610927642 162671236168.461
3161.28006751138 5937.65464267602 9.48980537980979 161490737749.63
3173.13773492627 5957.83039822177 9.54804075441758 160322665531.731
3184.87225061633 5977.85798026878 9.605890271739 159166724713.991
3196.48647775268 5997.68248643212 9.66336182133934 158012642057.794
3207.98319612424 6017.3394371743 9.72046291077612 156866745593.329
3219.36505231674 6036.87051810934 9.77720100921185 155732297627.525
3230.63464239441 6056.26366381631 9.83358308639164 154609039406.473
3241.79445431043 6075.5267383408 9.88961599867491 153496722951.867
3252.84809126553 6094.07561819537 9.94529904518262 152393682878.247
3263.79551434572 6113.57080560699 10.0006530750566 151290499850.995
3274.64012381423 6132.3551286148 10.0556772671701 150197677456.611
3285.38409396826 6151.01080909445 10.1103776382237 149114996588.941
3296.02952155358 6169.54019561911 10.1647600644222 148042245956.765
3306.57843703049 6187.93831327152 10.2188302390571 146979220948.525
3317.03280085846 6206.19448709938 10.2725937207808 145924057504.756
3327.39452332477 6224.24707211988 10.3260558349036 144869202693.733
3337.66544529857 6242.16826433704 10.3792218151226 143823591648.568
